PLACEKEY,PARENT_PLACEKEY,SAFEGRAPH_PLACE_ID,STORE_ID,LOCATION_NAME,STREET_ADDRESS,CITY,POSTAL_CODE,WEBSITE,LATITUDE,LONGITUDE,NAICS_CODE,SUB_CATEGORY,WKT_AREA_SQ_METERS,GEOMETRY_TYPE,POLYGON_CLASS,IS_SYNTHETIC,ENCLOSED,INCLUDES_PARKING_LOT,GEOID,nbhd_class,share_in_city,in_city_la,miles_to_raid,nearest_site,veraset_days_2025,mean_visits_2025,mean_daily_visits_pre,mean_daily_visits_post,veraset_days_2024,mean_visits_2024,advan_venues_inside,in_la_parks_geojson,has_polygon,has_visit_data,area_m2,suspect_reason,quality_tier
zzy-222@5z4-zxd-bff,zzw-222@5z4-zxd-g6k,sg:e46d5ad4870a38fa902eff34011e9118,,LMU - Sunken Gardens,Lmu Sunken Gardens,Los Angeles,90045,http://www.stpete.org/sunken,33.971866,-118.416606,712190,Nature Parks and Other Similar Institutions,51,POLYGON,SHARED_POLYGON,False,False,False,06037276500,Other,1.0,True,3.224,Ladera Heights,0,,,,0,,0,False,True,False,51.0,under 0.2 ha: a park fragment or a point feature,suspect
22c-223@5z4-zx2-249,,sg:b1bfdca386f43d0c97f58481901b49ef,,Santa Monica Beach - Tower 24,2400 Ocean Front Walk,Santa Monica,90405,,34.002439,-118.488396,712190,Nature Parks and Other Similar Institutions,90,POLYGON,OWNED_POLYGON,False,False,False,06037702002,Other,0.0,False,7.195,Ladera Heights,0,,,,0,,0,False,True,False,90.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z5-3r7-xnq,,sg:f818bc152a863189b52aca8c82f60e1d,,Runyon Canyon Park,Runyon Canyon Park,Los Angeles,90046,,34.113576,-118.353299,712190,Nature Parks and Other Similar Institutions,19161,POLYGON,OWNED_POLYGON,False,False,,06037194101,70+ NL White,1.0,True,6.115,Westlake,0,,,,0,,0,False,True,False,19161.0,,clean
zzy-227@5z5-3jr-t5f,,sg:d406488466583246a8718eafad5f2ca5,,Government Offices City Parks & Recreation Facilities,200 W Mines Ave,Montebello,90640,,34.000999,-118.106772,712190,Nature Parks and Other Similar Institutions,373,POLYGON,OWNED_POLYGON,False,False,False,06037532101,70+ Latino,0.0,False,4.112,Whittier,0,,,,0,,0,False,True,False,373.0,under 0.2 ha: a park fragment or a point feature,suspect
28v-225@5z5-3rs-26k,,sg:f8f5a54e35f932de8031b5aa564405ec,,Pawradise Park,435 Molino St,Los Angeles,90013,,34.041977,-118.234264,712190,Nature Parks and Other Similar Institutions,740,POLYGON,OWNED_POLYGON,False,False,False,06037206051,Other,0.9956,True,0.985,Fashion District,0,,,,0,,0,False,True,False,740.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-rnz-6x5,,sg:bb20560622ea3d65b6da5c541385ce7d,,Puddingstone Hill,Puddingstone Hill,La Verne,91750,,34.099333,-117.791511,712190,Nature Parks and Other Similar Institutions,220,POLYGON,OWNED_POLYGON,False,False,False,06037401500,Other,0.0,False,17.428,Whittier,3,6.333333333333333,,6.333333333333333,0,,0,False,True,True,220.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-225@5z4-zx3-47q,,sg:86736c5695563eea98c82cf972705d32,,Palisades Park Santa Monica CA,Palisades Park Santa Monica Ca,Santa Monica,90403,,34.021128,-118.502055,712190,Nature Parks and Other Similar Institutions,977,POLYGON,OWNED_POLYGON,False,False,False,06037701402,Other,0.0,False,8.229,Ladera Heights,0,,,,0,,0,False,True,False,977.0,under 0.2 ha: a park fragment or a point feature,suspect
224-223@5z4-rnq-zj9,,sg:099c2472799035ac9378637e7b364fa8,,Country Crossing Park,3 Pala Mesa Dr,Pomona,91766,,34.034782,-117.783456,712190,Nature Parks and Other Similar Institutions,365,POLYGON,OWNED_POLYGON,False,False,False,06037403317,Other,0.0,False,15.969,Whittier,0,,,,0,,0,False,True,False,365.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-n2t-xwk,,sg:717d2cc606a93cc9a200500e5524b449,,Marshall Canyon Mountain Bike Trail,Marshall Canyon Mountain Bike Trail,La Verne,91750,,34.129715,-117.776401,712190,Nature Parks and Other Similar Institutions,436,POLYGON,OWNED_POLYGON,False,False,False,06037400208,Other,0.0,False,19.319,Whittier,0,,,,0,,0,False,True,False,436.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-zrw-zpv,,sg:1ee607e0621234c5845169669e92b7e7,,Escondido Falls,Escondido Canyon Trail,Malibu,90265,,34.043192,-118.77949,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037800406,70+ NL White,0.0,False,24.098,Ladera Heights,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z5-36j-rtv,,sg:9083ea39bee04d7b9ebfd31c4a6d46a3,,McGroarty Park,7570 McGroarty Ter,Tujunga,91042,,34.249873,-118.297717,712190,Nature Parks and Other Similar Institutions,271,POLYGON,OWNED_POLYGON,False,False,False,06037101400,Other,1.0,True,7.472,Pacoima,1,5.0,,5.0,0,,0,False,True,True,271.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3jk-y9z,,sg:5ad3283126ad36b6b4a098e9b112de27,,Abalone Cove Trail,Abalone Cove Trail,Redondo Beach,90277,,33.822129,-118.388123,712190,Nature Parks and Other Similar Institutions,1010,POLYGON,OWNED_POLYGON,False,False,False,06037621326,Other,0.0,False,11.567,Ladera Heights,0,,,,0,,0,False,True,False,1010.0,under 0.2 ha: a park fragment or a point feature,suspect
22j-223@5z4-zx7-jy9,,sg:0bfb01a020f93dd9aef33d484be29177,,Venice Beach,52 Paloma Ave,Venice,90291,http://venicebeach.com,33.994008,-118.477641,712190,Nature Parks and Other Similar Institutions,274,POLYGON,OWNED_POLYGON,False,False,False,06037273404,70+ NL White,1.0,True,6.525,Ladera Heights,0,,,,0,,0,False,True,False,274.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-223@5z6-3gz-8n5,,sg:996d6237ae7f3de9997c5ee1edcca1f8,,Hermosa Beach California,Hermosa Beach California,Redondo Beach,90277,,33.847653,-118.39129,712190,Nature Parks and Other Similar Institutions,335,POLYGON,OWNED_POLYGON,False,False,False,06037621204,Other,0.0,False,9.846,Ladera Heights,0,,,,0,,0,False,True,False,335.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-225@5z6-3h5-pn5,,sg:f680f3fb54bb33c78d7e86d95f466659,,39th And The Strand,39th And The Strand,Manhattan Beach,90266,,33.902163,-118.419075,712190,Nature Parks and Other Similar Institutions,73,POLYGON,OWNED_POLYGON,False,False,False,06037620201,70+ NL White,0.0,False,6.74,Ladera Heights,0,,,,0,,0,False,True,False,73.0,under 0.2 ha: a park fragment or a point feature,suspect
zzw-222@5z5-3qb-vj9,222-227@5z5-394-5pv,sg:15c98f64818a433790307fd41ca46008,,Mountain Do Trail,2200 Fern Ln,Glendale,91208,,34.184217,-118.214681,712190,Nature Parks and Other Similar Institutions,726,POLYGON,SHARED_POLYGON,False,False,False,06037300800,Other,0.0,False,7.034,Cypress Park,0,,,,0,,0,False,True,False,726.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-229@5z5-36f-jsq,,sg:a0b8eff1ace93fbcb9e2f0146df82f01,,Mt. Lukens,Mt. Lukens,La Canada Flintridge,91042,,34.268876,-118.238948,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037980026,Other,0.9986,True,10.648,Pacoima,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3kb-jvz,,sg:48f956ade5133f75a6fa14e6667a0d53,,Bellflower Skate Park,10500 Flora Vista St,Bellflower,90706,,33.879917,-118.111294,712190,Nature Parks and Other Similar Institutions,179,POLYGON,OWNED_POLYGON,False,False,False,06037553100,Other,0.0,False,4.279,Paramount,19,12.68421052631579,,,17,10.0,0,False,True,True,179.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-229@5z6-3jk-fxq,,sg:5e68cc00bafd3d31a6cfbd0384f6920c,,Redondo Beach King Harbor Sign,Pacific Coast Hwy,Redondo Beach,90277,,33.834974,-118.385397,712190,Nature Parks and Other Similar Institutions,572,POLYGON,OWNED_POLYGON,False,False,False,06037621324,Other,0.0,False,10.667,Ladera Heights,0,,,,0,,0,False,True,False,572.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-223@5z4-zxj-99f,zzw-222@5z6-3h9-tsq,sg:054ba231a3b53d9998813a576b8e7d69,,Airplane Landing View Point,9215 S Sepulveda Blvd,Los Angeles,90045,https://www.airport-la.com,33.95309,-118.396902,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,True,,06037980028,Unclassified,0.9988,True,3.081,Ladera Heights,1,43.0,,,0,,0,False,True,True,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3h9-grk,,sg:1e27f97d9316380f81a230a6b9fc10aa,,LAX Lookout Park,LAX Lookout Park,El Segundo,90245,https://www.lookout.com/,33.930693,-118.411434,712190,Nature Parks and Other Similar Institutions,315,POLYGON,OWNED_POLYGON,False,False,False,06037620101,Other,0.0074,False,4.824,Ladera Heights,0,,,,0,,0,False,True,False,315.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-225@5z6-3kb-td9,,sg:25450a254c3432e08edad0b4da41cec6,,Wild Empire,Wild Empire,Bellflower,90001,,33.880047,-118.115187,712190,Nature Parks and Other Similar Institutions,192,POLYGON,OWNED_POLYGON,False,False,False,06037554203,Other,0.0,False,4.057,Paramount,0,,,,0,,0,False,True,False,192.0,under 0.2 ha: a park fragment or a point feature,suspect
22f-222@5z5-33j-nwk,,sg:b8c500e6394438748197ced6a7d74feb,,Millard canyon,4041 Chaney Trl,Altadena,91001,,34.204445,-118.148503,712190,Nature Parks and Other Similar Institutions,154,POLYGON,OWNED_POLYGON,False,False,False,06037460301,Other,0.0,False,9.461,Cypress Park,0,,,,0,,0,False,True,False,154.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-226@5z6-3kh-92k,,sg:7c30996f43913aa4aa27d70b870e7f6e,,Home Run Dog Park Dog Community,20711 Studebaker Rd,Lakewood,90715,,33.84513,-118.096098,712190,Nature Parks and Other Similar Institutions,180,POLYGON,OWNED_POLYGON,False,False,False,06037555001,Other,0.0,False,5.915,Paramount,0,,,,0,,0,False,True,False,180.0,under 0.2 ha: a park fragment or a point feature,suspect
222-224@5z5-3rt-vmk,,sg:c533e74988073287ac41a568a3126bf6,,Evergreen Jogging Path,204 N Evergreen Ave,Los Angeles,90033,http://laeastside.com/2009/01/evergreen-cemetery-jogging-path-boyle-heights/,34.04203,-118.201137,712190,Nature Parks and Other Similar Institutions,553,POLYGON,OWNED_POLYGON,False,False,False,06037204110,70+ Latino,1.0,True,2.177,Warehouse District,0,,,,0,,0,False,True,False,553.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-225@5z6-3cj-7qz,227-22d@5z6-3ch-hwk,sg:b92c1abb1b19389c83d780fd609ff5d2,,Long Beach Waterfront,Long Beach Waterfront,Long Beach,90802,http://www.gotosocal.com/long-beach-waterfront/,33.762778,-118.194387,712190,Nature Parks and Other Similar Institutions,725,POLYGON,SHARED_POLYGON,False,False,False,06037576001,Other,0.0,False,8.679,Paramount,0,,,,0,,0,False,True,False,725.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-224@5z4-vv3-c5z,,sg:0f97cf565c27310d98778595e501d254,,Towsley Canyon,Towsley Canyon,Newhall,91355,http://www.localhikes.com/Hikes/TowsleyCanyon_4472.asp,34.360536,-118.554814,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037920326,Other,0.0,False,9.516,Pacoima,0,,,,30,17.033333333333335,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-z6z-mtv,,sg:2be7e21a7e703e3994823d551066729a,,Santa Ynez Canyon Park,Santa Ynez Canyon Park,Pacific Palisades,90272,http://santa-ynez-canyon-park.placestars.com,34.077545,-118.565999,712190,Nature Parks and Other Similar Institutions,1571,POLYGON,OWNED_POLYGON,False,False,False,06037262601,70+ NL White,1.0,True,13.109,Ladera Heights,0,,,,0,,0,False,True,False,1571.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-228@5z4-ztr-qs5,,sg:8f1d1a4e960b3962ac9727d681a90085,,Santa Monica Airport Dog Park,3201 Airport Ave,Santa Monica,90405,http://www.smgov.net/Departments/CCS/content.aspx?id=31527,34.01621,-118.446139,712190,Nature Parks and Other Similar Institutions,236,POLYGON,OWNED_POLYGON,False,False,False,06037702300,Other,0.0003,False,5.087,Ladera Heights,0,,,,0,,0,False,True,False,236.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-43g-jqf,,sg:859b1e6438cc3e628ad807fc0802fe88,,Seaside Walk,Seaside Walk,Long Beach,90803,,33.748485,-118.12395,712190,Nature Parks and Other Similar Institutions,179,POLYGON,OWNED_POLYGON,False,False,False,06037577504,70+ NL White,0.0,False,10.272,Paramount,0,,,,0,,0,False,True,False,179.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-22h@5z4-zwz-bhq,,sg:482caefb44233b989a536ae0ecf4135e,,MacArthur Park,6th St,Santa Monica,90401,,34.017501,-118.493059,712190,Nature Parks and Other Similar Institutions,645,POLYGON,OWNED_POLYGON,False,False,False,06037701902,Other,0.0,False,7.665,Ladera Heights,0,,,,0,,0,False,True,False,645.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-vwx-7kf,,sg:5fb985bb5748319e97b993b4559b4cf1,,Pico Canyon,Pico Canyon,Stevenson Ranch,91355,,34.384303,-118.555544,712190,Nature Parks and Other Similar Institutions,255,POLYGON,OWNED_POLYGON,False,False,False,06037920334,Other,0.0,False,10.656,Pacoima,0,,,,0,,0,False,True,False,255.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3cc-r49,,sg:7757cba243dc3dd5b426f546e1e1ce18,,Cabrillo High Long Beach,Cabrillo High Long Beach,Long Beach,90810,,33.796264,-118.219672,712190,Nature Parks and Other Similar Institutions,1334,POLYGON,OWNED_POLYGON,False,False,False,06037578000,Other,0.0,False,6.65,Paramount,0,,,,0,,0,False,True,False,1334.0,under 0.2 ha: a park fragment or a point feature,suspect
224-224@5z6-3cj-d9z,,sg:2f7c200c382e3d5fbfbb3021b8278aac,,Mark Bixby Memorial Bicycle Pedestrian Path,411 W Ocean Blvd,Long Beach,90802,,33.767738,-118.197493,712190,Nature Parks and Other Similar Institutions,3709,POLYGON,OWNED_POLYGON,False,False,False,06037576001,Other,0.0,False,8.35,Paramount,1,5.0,,,36,36.5,0,False,True,True,3709.0,,clean
zzy-223@5z6-3jp-xyv,,sg:86f84d7252ff3f0ba5828480e1bae186,,Palos Verdes Estates City Parkland 34,Palos Verdes Estates City Parkland 34,Palos Verdes Estates,90274,,33.786735,-118.412312,712190,Nature Parks and Other Similar Institutions,7657,POLYGON,OWNED_POLYGON,False,False,,06037670326,Other,0.0,False,14.203,Ladera Heights,0,,,,0,,0,False,True,False,7657.0,,clean
zzy-222@5z6-3bk-hdv,,sg:993713d827893dec99cc83db15362769,,GreenBelt Park,E L St,Los Angeles,90744,,33.787105,-118.253248,712190,Nature Parks and Other Similar Institutions,142,POLYGON,,False,False,False,06037294620,70+ Latino,1.0,True,7.999,Paramount,0,,,,0,,0,False,True,False,142.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-223@5z6-3gt-cdv,,sg:eab9715ed4e6307eaf29e7edfbb19a25,,Alondra Park Splash Pad,3353 Redondo Beach Blvd,Torrance,90504,,33.880755,-118.33242,712190,Nature Parks and Other Similar Institutions,1648,POLYGON,OWNED_POLYGON,False,False,False,06037650004,Other,0.0,False,7.65,Ladera Heights,0,,,,0,,0,False,True,False,1648.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3cz-3qz,,sg:9306ddaa309c3e92beea6925ffe65cea,,Redondo Beach And Boardwalk Redondo,Redondo Beach And Boardwalk Redondo,Carson,90745,https://redondobeach.lanightlife.com,33.83103,-118.27004,712190,Nature Parks and Other Similar Institutions,327,POLYGON,OWNED_POLYGON,False,False,False,06037543804,Other,0.0,False,6.265,Paramount,0,,,,0,,0,False,True,False,327.0,under 0.2 ha: a park fragment or a point feature,suspect
22s-224@5z4-rqx-cyv,22x-222@5z4-rqx-cyv,sg:d6663a2454593038aa44c8a2772f88a1,,Diamond Bar Town Center,1128 S Diamond Bar Blvd,Diamond Bar,91765,,34.002218,-117.808974,712190,Nature Parks and Other Similar Institutions,149,POLYGON,SHARED_POLYGON,False,False,False,06037403320,Other,0.0,False,14.006,Whittier,0,,,,0,,0,False,True,False,149.0,under 0.2 ha: a park fragment or a point feature,suspect
223-228@5z4-vsm-cyv,,sg:d62a489e875e34ea9fd3c328fc6f17cb,,Cesar E. Chavez Memorial Park,208 Park Ave,San Fernando,91340,,34.280961,-118.433982,712190,Nature Parks and Other Similar Institutions,2030,POLYGON,OWNED_POLYGON,False,False,False,06037320201,70+ Latino,1.0,True,0.702,Pacoima,0,,,,0,,0,False,True,False,2030.0,,clean
zzy-222@5z4-vvz-7h5,,sg:706a65e569e440d69b203fd52e89a41b,,Mentryville,Mentryville,Stevenson Ranch,91381,http://mentryville.org/,34.379023,-118.612921,712190,Nature Parks and Other Similar Institutions,280360,POLYGON,OWNED_POLYGON,False,False,,06037920326,Other,0.0,False,12.942,Pacoima,0,,,,0,,7,True,True,False,280360.0,,clean
zzy-224@5z6-3yg-gff,,sg:2fdb00a338cf3d58bd6f88c3aad45b0d,,Royal Palms State Beach,1799 W Paseo Del,Los Angeles,90732,,33.719571,-118.324427,712190,Nature Parks and Other Similar Institutions,344,POLYGON,SHARED_POLYGON,False,False,False,06037297400,Other,0.9975,True,14.126,Paramount,0,,,,0,,0,False,True,False,344.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-225@5z4-zc9-9s5,,sg:a17ce29b1f4f369f89d550154b0500f2,,Tujunga Wash,Tujunga Wash,Los Angeles,91405,,34.200936,-118.42717,712190,Nature Parks and Other Similar Institutions,477,POLYGON,OWNED_POLYGON,False,False,False,06037123510,Other,1.0,True,5.03,Pacoima,0,,,,0,,0,False,True,False,477.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-223@5z5-3nx-zxq,,sg:a529377c1f394e5ca22ec788d73f0057,,Rowena Reservoir,3100 Ettrick St,Los Angeles,90027,https://www.flickr.com/photos/atwatervillage/2526373223,34.110507,-118.269834,712190,Nature Parks and Other Similar Institutions,467,POLYGON,OWNED_POLYGON,False,False,False,06037188201,Other,1.0,True,3.236,Cypress Park,0,,,,0,,0,False,True,False,467.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3s3-mx5,,sg:acebc2897bea3a9f99601aa764182ae6,,Isis Park,Isis Park,El Segundo,90250,,33.917874,-118.375058,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037602201,Other,0.0,False,4.91,Ladera Heights,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-25f@5z5-3rs-7yv,,sg:93335ea71c663cf5bebee183dea5b3c2,,Camping Park,Camping Park,Los Angeles,90012,,34.05213,-118.24379,712190,Nature Parks and Other Similar Institutions,661,POLYGON,,False,False,False,06037207400,Other,1.0,True,1.24,Fashion District,0,,,,0,,0,False,True,False,661.0,under 0.2 ha: a park fragment or a point feature,suspect
222-226@5z6-3kk-2p9,,sg:3aef7b435dac39bcba9be9a7f4bb0bd2,,City of Lakewood Mayfair Park,5000 Clark Ave,Lakewood,90712,,33.849492,-118.133246,712190,Nature Parks and Other Similar Institutions,4636,POLYGON,SHARED_POLYGON,False,False,False,06037570800,Other,0.0,False,4.004,Paramount,0,,,,0,,0,False,True,False,4636.0,,clean
zzy-224@5z4-zd9-wc5,,sg:b7087fee806e3210ba246a3fe1ad9297,,Chandler Bikeway,Chandler Blvd,Burbank,91505,,34.171991,-118.345736,712190,Nature Parks and Other Similar Institutions,89,POLYGON,OWNED_POLYGON,False,False,False,06037311300,Other,0.0,False,8.372,Pacoima,0,,,,0,,0,False,True,False,89.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3fy-ndv,,sg:73006e5d6f7d322f8fbe4dc68f0ee436,,Manhattan Beach - 26th St Tower,Manhattan Beach Ca 90266 United States,Manhattan Beach,90266,,33.871829,-118.406429,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037621005,70+ NL White,0.0,False,8.41,Ladera Heights,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-22f@5z5-3qw-rzf,,sg:d23b679e39513ac0b17d6cf98307d7f1,,Jefferson Park Los Angeles,Jefferson Park Los Angeles,Los Angeles,90018,http://encyclopedia.chicagohistory.org/pages/667.html,34.025366,-118.317417,712190,Nature Parks and Other Similar Institutions,442,POLYGON,SHARED_POLYGON,False,False,False,06037222002,70+ Latino,1.0,True,3.354,Westlake,0,,,,0,,0,False,True,False,442.0,under 0.2 ha: a park fragment or a point feature,suspect
zzw-224@5z4-zf8-gp9,,sg:0e26019b3678409084a3916b9192161a,,Encino Park,16953 Ventura Blvd,Encino,91316,,34.160912,-118.502694,712190,Nature Parks and Other Similar Institutions,21308,POLYGON,,False,False,True,06037139600,70+ NL White,1.0,True,8.96,Pacoima,0,,,,0,,0,True,True,False,21308.0,,clean
zzy-222@5z4-zd5-mc5,,sg:351ebef699033b3d8770a0361abf6c85,,Vasquez Rocks National Park,Vasquez Rocks National Park,Los Angeles,91605,,34.210637,-118.379492,712190,Nature Parks and Other Similar Institutions,67,POLYGON,OWNED_POLYGON,False,False,False,06037121900,70+ Latino,1.0,True,5.085,Pacoima,0,,,,0,,0,False,True,False,67.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z6-3pz-cyv,,sg:7e976eab1a2c48a89a20cc1776bb616e,,109Th Street Recreation Center,1464 E 109th St,Los Angeles,90059,http://one-hundred-ninth-street-recreation-center.placestars.com/,33.936303,-118.248667,712190,Nature Parks and Other Similar Institutions,12844,POLYGON,OWNED_POLYGON,False,False,,06037242000,70+ Latino,0.9931,True,4.148,Huntington Park,66,83.72727272727273,,,49,29.285714285714285,0,False,True,True,12844.0,,clean
222-22k@5z6-3gw-dn5,222-22f@5z6-3gw-dn5,sg:d447c2f917c53fb08807f545fd762fc3,,Unique Car Meet,1935 Manhattan Beach Blvd,Redondo Beach,90278,,33.888173,-118.377425,712190,Nature Parks and Other Similar Institutions,3779,POLYGON,OWNED_POLYGON,False,True,False,06037620501,Other,0.0,False,6.963,Ladera Heights,7,6.142857142857143,,6.0,0,,0,False,True,True,3779.0,,clean
223-22v@5z4-zcb-hnq,,sg:e79f27445b5939e1bd1770a777e92407,,Meltdown Boot Camp Class at Van Nuys-Sherman Oaks War Memorial Park,14201 Huston St,Sherman Oaks,91423,,34.159993,-118.442042,712190,Nature Parks and Other Similar Institutions,1707,POLYGON,SHARED_POLYGON,False,False,False,06037128703,Other,1.0,True,7.916,Pacoima,0,,,,0,,0,False,True,False,1707.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3jf-cef,,sg:db36019489ef32f5b44a0ce70bbcc302,,Avenue G,Avenue G,Redondo Beach,90277,,33.820093,-118.382876,712190,Nature Parks and Other Similar Institutions,129,POLYGON,OWNED_POLYGON,False,False,False,06037621400,Other,0.0,False,11.675,Ladera Heights,0,,,,0,,0,False,True,False,129.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-223@5z5-389-d5f,,sg:6be5e140816930c7a022f1022e868907,,Chandler Street Trail,Chandler Street Trail,Burbank,91505,,34.179667,-118.324034,712190,Nature Parks and Other Similar Institutions,282,POLYGON,OWNED_POLYGON,False,False,False,06037310800,Other,0.0,False,8.703,Pacoima,0,,,,0,,0,False,True,False,282.0,under 0.2 ha: a park fragment or a point feature,suspect
22f-23b@5z4-rpv-sbk,,sg:92fbe725a1893a8ebe526c71ccf27e6e,,Terra Petra Inc,415 W Foothill Blvd,Claremont,91711,http://www.terra-petra.com,34.10804,-117.721145,712190,Nature Parks and Other Similar Institutions,4690,POLYGON,OWNED_POLYGON,False,False,False,06037401802,Other,0.0,False,21.223,Whittier,0,,,,0,,0,False,True,False,4690.0,,clean
zzy-223@5z4-zxj-r49,zzw-222@5z6-3h9-tsq,sg:9a731fe6c01d3b6db25abfde40990d4f,,Westchester Rotary Field,9100 Jenny Ave,Los Angeles,90045,,33.954398,-118.387588,712190,Nature Parks and Other Similar Institutions,1284,POLYGON,SHARED_POLYGON,False,True,False,06037980028,Unclassified,0.9988,True,2.708,Ladera Heights,0,,,,0,,0,False,True,False,1284.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-224@5z6-3cw-8n5,,sg:fe4d4be42b733cc9a8116266a2f9c295,,Dominguez Hills,Dominguez Hills,Compton,90220,,33.860839,-118.234233,712190,Nature Parks and Other Similar Institutions,2385,POLYGON,OWNED_POLYGON,False,False,False,06037543305,Other,0.0,False,3.386,Paramount,0,,,,0,,0,False,True,False,2385.0,,clean
22t-222@5z4-zvq-hh5,,sg:066c4bfbf45c3b52a8a41c9a2770c50e,,Park,1427 S Redondo Blvd,Los Angeles,90019,,34.04714,-118.349872,712190,Nature Parks and Other Similar Institutions,206,POLYGON,OWNED_POLYGON,False,False,False,06037217101,Other,1.0,True,4.142,Ladera Heights,0,,,,0,,0,False,True,False,206.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-vv5-nwk,,sg:03b43651875f30f59d7a84d8e0d5efd6,,Los Pinetos Trail,Los Pinetos Trl,Newhall,91321,,34.354949,-118.459316,712190,Nature Parks and Other Similar Institutions,51,POLYGON,OWNED_POLYGON,False,False,False,06037930400,Other,0.0002,False,5.937,Pacoima,0,,,,0,,0,False,True,False,51.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-225@5z4-z63-g8v,,sg:0e3032285dd93645b0eef4fedaf07330,,Malibu Point Pacific Coast Hwy,Pacific Coast Hwy,Malibu,90265,https://www.malibubeachinn.com,34.039566,-118.671187,712190,Nature Parks and Other Similar Institutions,569,POLYGON,OWNED_POLYGON,False,False,False,06037800504,70+ NL White,0.0,False,17.949,Ladera Heights,0,,,,0,,0,False,True,False,569.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-ypy-vvf,,sg:5752b8dbb6e934e0b3f97f1f4f3fcbec,,Willow Springs Canyon,Willow Springs Canyon,Lancaster,93536,,34.709405,-118.354807,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037901209,Other,0.0,False,30.37,Pacoima,0,,,,0,,0,False,True,False,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z4-zv3-2tv,,sg:282745c735f43db0807b34f0cd8f5e16,,Nowita Pl Venice Beach,Nowita Pl Venice Beach,Venice,90291,,33.995983,-118.458958,712190,Nature Parks and Other Similar Institutions,105,POLYGON,OWNED_POLYGON,False,False,False,06037273600,70+ NL White,1.0,True,5.468,Ladera Heights,0,,,,0,,0,False,True,False,105.0,under 0.2 ha: a park fragment or a point feature,suspect
